Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Segment,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Scottsdale,United States,MT-17815,Meg Tillman,11/6/2019,CA-2019-105312,85254,OFF-BI-10002049,UniKeep View Case Binders,West,Consumer,Arizona,Binders,70.00%,($4),3,$4 
Office Supplies,Scottsdale,United States,TS-21340,Toby Swindell,1/19/2018,CA-2018-146591,85254,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",West,Consumer,Arizona,Binders,70.00%,($24),10,$32 
Office Supplies,Portage,United States,VM-21835,Vivian Mathis,3/22/2018,US-2018-129609,46368,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Central,Consumer,Indiana,Art,0.00%,$7 ,2,$16 
Office Supplies,Lansing,United States,NC-18340,Nat Carroll,4/4/2019,CA-2019-112452,48911,OFF-BI-10003350,Acco Expandable Hanging Binders,Central,Consumer,Michigan,Binders,0.00%,$6 ,2,$13 
Office Supplies,Lansing,United States,NC-18340,Nat Carroll,4/4/2019,CA-2019-112452,48911,OFF-FA-10000735,Staples,Central,Consumer,Michigan,Fasteners,0.00%,$3 ,2,$6 
Office Supplies,Detroit,United States,JL-15835,John Lee,12/17/2019,US-2019-138121,48205,OFF-BI-10000320,GBC Plastic Binding Combs,Central,Consumer,Michigan,Binders,0.00%,$14 ,4,$30 
Office Supplies,Lansing,United States,NC-18340,Nat Carroll,4/4/2019,CA-2019-112452,48911,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Central,Consumer,Michigan,Appliances,10.00%,$107 ,2,$644 
Office Supplies,Dallas,United States,AZ-10750,Annie Zypern,3/17/2018,CA-2018-158442,75217,OFF-PA-10002195,Xerox 1966,Central,Consumer,Texas,Paper,20.00%,$2 ,1,$5 
Office Supplies,Dallas,United States,CG-12520,Claire Gute,10/15/2019,US-2019-123918,75217,OFF-PA-10003001,Xerox 1986,Central,Consumer,Texas,Paper,20.00%,$2 ,1,$5 
Office Supplies,Dallas,United States,AZ-10750,Annie Zypern,3/17/2018,CA-2018-158442,75217,OFF-AR-10003732,Newell 333,Central,Consumer,Texas,Art,20.00%,$0 ,2,$4 
Office Supplies,Bolingbrook,United States,TD-20995,Tamara Dahlen,8/23/2019,CA-2019-114468,60440,OFF-PA-10000809,Xerox 206,Central,Consumer,Illinois,Paper,20.00%,$4 ,2,$10 
Office Supplies,El Paso,United States,PS-18760,Pamela Stobb,6/15/2018,CA-2018-126963,79907,OFF-PA-10001952,Xerox 1902,Central,Consumer,Texas,Paper,20.00%,$12 ,2,$37 
Office Supplies,Dallas,United States,AZ-10750,Annie Zypern,3/17/2018,CA-2018-158442,75217,OFF-PA-10002365,Xerox 1967,Central,Consumer,Texas,Paper,20.00%,$5 ,3,$16 
Office Supplies,Houston,United States,DC-12850,Dan Campbell,7/5/2018,US-2018-160444,77036,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Central,Consumer,Texas,Storage,20.00%,($44),3,$221 
Office Supplies,Houston,United States,SC-20800,Stuart Calhoun,12/11/2019,CA-2019-155761,77041,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Central,Consumer,Texas,Storage,20.00%,$5 ,3,$46 
Office Supplies,San Antonio,United States,RF-19840,Roy Französisch,11/12/2018,CA-2018-151078,78207,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Central,Consumer,Texas,Storage,20.00%,$5 ,4,$50 
Office Supplies,Bolingbrook,United States,TD-20995,Tamara Dahlen,8/23/2019,CA-2019-114468,60440,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Central,Consumer,Illinois,Supplies,20.00%,$3 ,4,$32 
Office Supplies,Houston,United States,DM-13015,Darrin Martin,7/8/2019,CA-2019-129392,77070,OFF-PA-10004248,Xerox 1990,Central,Consumer,Texas,Paper,20.00%,$7 ,5,$21 
Office Supplies,Bolingbrook,United States,TD-20995,Tamara Dahlen,8/23/2019,CA-2019-114468,60440,OFF-FA-10003021,Staples,Central,Consumer,Illinois,Fasteners,20.00%,$2 ,8,$12 
Office Supplies,Houston,United States,DC-12850,Dan Campbell,7/5/2018,US-2018-160444,77036,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Central,Consumer,Texas,Storage,20.00%,($35),11,$281 
Office Supplies,Houston,United States,MC-18100,Mick Crebagga,8/25/2019,CA-2019-168809,77041,OFF-BI-10000315,Poly Designer Cover & Back,Central,Consumer,Texas,Binders,80.00%,($6),1,$4 
Office Supplies,Bolingbrook,United States,TD-20995,Tamara Dahlen,8/23/2019,CA-2019-114468,60440,OFF-AP-10000696,Holmes Odor Grabber,Central,Consumer,Illinois,Appliances,80.00%,($14),2,$6 
Office Supplies,Houston,United States,RB-19435,Richard Bierner,7/2/2019,CA-2019-120397,77070,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Central,Consumer,Texas,Appliances,80.00%,($85),4,$33 
Office Supplies,New York City,United States,DM-13015,Darrin Martin,9/14/2018,CA-2018-160766,10009,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,East,Consumer,New York,Appliances,0.00%,$198 ,2,$601 
Office Supplies,New York City,United States,MC-17275,Marc Crier,9/7/2019,CA-2019-105599,10011,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,East,Consumer,New York,Storage,0.00%,$0 ,2,$14 
Office Supplies,New York City,United States,LF-17185,Luke Foster,3/5/2019,CA-2019-109512,10011,OFF-EN-10002621,Staple envelope,East,Consumer,New York,Envelopes,0.00%,$15 ,3,$29 
Office Supplies,Freeport,United States,CS-11950,Carlos Soltero,9/25/2019,CA-2019-151869,11520,OFF-PA-10002947,Xerox 1923,East,Consumer,New York,Paper,0.00%,$10 ,3,$20 
Office Supplies,New York City,United States,RH-19495,Rick Hansen,7/31/2019,CA-2019-124891,10024,OFF-PA-10004621,Xerox 212,East,Consumer,New York,Paper,0.00%,$9 ,3,$19 
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2018,CA-2018-124730,13501,OFF-LA-10001613,Avery File Folder Labels,East,Consumer,New York,Labels,0.00%,$6 ,4,$12 
Office Supplies,New York City,United States,RH-19495,Rick Hansen,8/23/2018,CA-2018-110639,10009,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,East,Consumer,New York,Paper,0.00%,$23 ,4,$46 
Office Supplies,New York City,United States,RH-19495,Rick Hansen,8/23/2018,CA-2018-110639,10009,OFF-PA-10003936,Xerox 1994,East,Consumer,New York,Paper,0.00%,$12 ,4,$26 
Office Supplies,New York City,United States,LF-17185,Luke Foster,3/5/2019,CA-2019-109512,10011,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",East,Consumer,New York,Storage,0.00%,$68 ,4,$563 
Office Supplies,New York City,United States,AG-10390,Allen Goldenen,9/3/2018,CA-2018-125171,10009,OFF-LA-10001175,Avery 514,East,Consumer,New York,Labels,0.00%,$7 ,5,$14 
Office Supplies,New York City,United States,DM-13015,Darrin Martin,9/14/2018,CA-2018-160766,10009,OFF-EN-10001099,Staple envelope,East,Consumer,New York,Envelopes,0.00%,$31 ,7,$68 
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2018,CA-2018-124730,13501,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",East,Consumer,New York,Labels,0.00%,$45 ,9,$93 
Office Supplies,New York City,United States,DM-13015,Darrin Martin,9/14/2018,CA-2018-160766,10009,OFF-PA-10000213,Xerox 198,East,Consumer,New York,Paper,0.00%,$21 ,9,$45 
Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,9/24/2019,CA-2019-113131,43229,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",East,Consumer,Ohio,Labels,20.00%,$8 ,1,$24 
Office Supplies,Springfield,United States,SW-20245,Scot Wooten,7/20/2018,CA-2018-142965,45503,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,East,Consumer,Ohio,Storage,20.00%,($5),1,$26 
Office Supplies,Columbus,United States,DO-13435,Denny Ordway,10/3/2018,CA-2018-108903,43229,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,East,Consumer,Ohio,Art,20.00%,$4 ,2,$56 
Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,9/24/2019,CA-2019-113131,43229,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,East,Consumer,Ohio,Envelopes,20.00%,$6 ,2,$16 
Office Supplies,Philadelphia,United States,AS-10240,Alan Shonely,7/26/2019,CA-2019-143700,19140,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",East,Consumer,Pennsylvania,Paper,20.00%,$4 ,2,$10 
Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,9/24/2019,CA-2019-113131,43229,OFF-ST-10001172,"Tennsco Lockers, Sand",East,Consumer,Ohio,Storage,20.00%,$2 ,2,$34 
Office Supplies,Columbus,United States,AR-10510,Andrew Roberts,5/2/2018,CA-2018-115056,43229,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,East,Consumer,Ohio,Appliances,20.00%,$2 ,3,$26 
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2018,CA-2018-124730,13501,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",East,Consumer,New York,Binders,20.00%,$5 ,3,$13 
Office Supplies,Philadelphia,United States,CM-12190,Charlotte Melton,11/9/2019,CA-2019-158554,19134,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",East,Consumer,Pennsylvania,Paper,20.00%,$4 ,3,$11 
Office Supplies,Utica,United States,LS-17245,Lynn Smith,11/26/2018,CA-2018-124730,13501,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,East,Consumer,New York,Binders,20.00%,$6 ,4,$17 
Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,9/24/2019,CA-2019-113131,43229,OFF-AR-10003504,Newell 347,East,Consumer,Ohio,Art,20.00%,$2 ,5,$17 
Office Supplies,Columbus,United States,DO-13435,Denny Ordway,10/3/2018,CA-2018-108903,43229,OFF-EN-10004030,Convenience Packs of Business Envelopes,East,Consumer,Ohio,Envelopes,20.00%,$5 ,5,$14 
Office Supplies,Marion,United States,DK-13375,Dennis Kane,12/6/2019,CA-2019-131884,43302,OFF-AR-10004078,Newell 312,East,Consumer,Ohio,Art,20.00%,$5 ,8,$37 
Office Supplies,Philadelphia,United States,JO-15280,Jas O'Carroll,3/31/2018,CA-2018-112403,19120,OFF-BI-10003529,Avery Round Ring Poly Binders,East,Consumer,Pennsylvania,Binders,70.00%,($1),1,$1 
Office Supplies,Columbus,United States,RB-19435,Richard Bierner,10/10/2018,US-2018-105137,43229,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",East,Consumer,Ohio,Binders,70.00%,($13),2,$18 
Office Supplies,Philadelphia,United States,BM-11785,Bryan Mills,9/25/2019,CA-2019-160787,19143,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",East,Consumer,Pennsylvania,Binders,70.00%,($2),2,$3 
Office Supplies,Springfield,United States,SW-20245,Scot Wooten,7/20/2018,CA-2018-142965,45503,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,East,Consumer,Ohio,Binders,70.00%,($22),3,$27 
Office Supplies,Columbus,United States,MB-17305,Maria Bertelson,9/24/2019,CA-2019-113131,43229,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,East,Consumer,Ohio,Binders,70.00%,($4),6,$7 
Office Supplies,Rock Hill,United States,AP-10915,Arthur Prichep,10/24/2018,CA-2018-113047,29730,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,South,Consumer,South Carolina,Fasteners,0.00%,$4 ,3,$12 
Office Supplies,Columbia,United States,CL-12565,Clay Ludtke,3/4/2018,CA-2018-116239,29203,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,South,Consumer,South Carolina,Storage,0.00%,$18 ,5,$355 
Office Supplies,Lakeland,United States,RA-19285,Ralph Arnett,10/23/2019,CA-2019-155068,33801,OFF-AR-10002656,Sanford Liquid Accent Highlighters,South,Consumer,Florida,Art,20.00%,$2 ,2,$11 
Office Supplies,Tampa,United States,TG-21640,Trudy Glocke,3/31/2018,CA-2018-130428,33614,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",South,Consumer,Florida,Art,20.00%,$1 ,2,$4 
Office Supplies,Fayetteville,United States,ML-18265,Muhammed Lee,5/31/2019,CA-2019-136224,28314,OFF-AR-10003504,Newell 347,South,Consumer,North Carolina,Art,20.00%,$1 ,3,$10 
Office Supplies,Apopka,United States,CK-12205,Chloris Kastensmidt,7/28/2018,CA-2018-131541,32712,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",South,Consumer,Florida,Fasteners,20.00%,$5 ,5,$14 
Office Supplies,Apopka,United States,CK-12205,Chloris Kastensmidt,7/28/2018,CA-2018-131541,32712,OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",South,Consumer,Florida,Envelopes,20.00%,$17 ,7,$49 
Office Supplies,Wilmington,United States,BD-11620,Brian DeCherney,6/30/2018,CA-2018-152254,28403,OFF-PA-10001144,Xerox 1913,South,Consumer,North Carolina,Paper,20.00%,$109 ,7,$311 
Office Supplies,Plantation,United States,DC-13285,Debra Catini,3/22/2019,CA-2019-117884,33317,OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",South,Consumer,Florida,Storage,20.00%,($34),9,$150 
Office Supplies,Tampa,United States,TG-21640,Trudy Glocke,3/31/2018,CA-2018-130428,33614,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,South,Consumer,Florida,Binders,70.00%,($10),5,$13 
Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,10/31/2019,CA-2019-164882,92374,OFF-PA-10000157,Xerox 191,West,Consumer,California,Paper,0.00%,$9 ,1,$20 
Office Supplies,Seattle,United States,RP-19390,Resi Pölking,9/13/2018,CA-2018-142769,98103,OFF-PA-10002923,Xerox 1942,West,Consumer,Washington,Paper,0.00%,$24 ,1,$49 
Office Supplies,Seattle,United States,RP-19390,Resi Pölking,9/13/2018,CA-2018-142769,98103,OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",West,Consumer,Washington,Appliances,0.00%,$10 ,2,$23 
Office Supplies,Seattle,United States,LL-16840,Lauren Leatherbury,6/4/2019,CA-2019-164833,98105,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",West,Consumer,Washington,Art,0.00%,$3 ,2,$9 
Office Supplies,Seattle,United States,LL-16840,Lauren Leatherbury,6/4/2019,CA-2019-164833,98105,OFF-LA-10000443,Avery 501,West,Consumer,Washington,Labels,0.00%,$3 ,2,$7 
Office Supplies,Los Angeles,United States,CM-12190,Charlotte Melton,10/17/2019,CA-2019-152527,90004,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",West,Consumer,California,Storage,0.00%,$4 ,2,$78 
Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,10/31/2019,CA-2019-164882,92374,OFF-ST-10003638,Mobile Personal File Cube,West,Consumer,California,Storage,0.00%,$13 ,2,$47 
Office Supplies,Seattle,United States,RP-19390,Resi Pölking,9/13/2018,CA-2018-142769,98103,OFF-SU-10001574,Acme Value Line Scissors,West,Consumer,Washington,Supplies,0.00%,$2 ,2,$7 
Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,10/31/2019,CA-2019-164882,92374,OFF-AR-10004272,Newell 308,West,Consumer,California,Art,0.00%,$1 ,3,$5 
Office Supplies,Los Angeles,United States,JF-15490,Jeremy Farry,10/19/2018,CA-2018-117317,90032,OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,West,Consumer,California,Paper,0.00%,$7 ,3,$13 
Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,10/31/2019,CA-2019-164882,92374,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,West,Consumer,California,Supplies,0.00%,$8 ,3,$30 
Office Supplies,San Francisco,United States,JM-16195,Justin MacKendrick,11/5/2019,CA-2019-145485,94109,OFF-ST-10000649,Hanging Personal Folder File,West,Consumer,California,Storage,0.00%,$16 ,4,$63 
Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,10/31/2019,CA-2019-164882,92374,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,West,Consumer,California,Fasteners,0.00%,$8 ,5,$17 
Office Supplies,Seattle,United States,RP-19390,Resi Pölking,9/13/2018,CA-2018-142769,98103,OFF-FA-10000840,OIC Thumb-Tacks,West,Consumer,Washington,Fasteners,0.00%,$3 ,5,$6 
Office Supplies,Spokane,United States,JF-15415,Jennifer Ferguson,4/5/2019,CA-2019-102855,99207,OFF-AR-10002467,Dixon Ticonderoga Pencils,West,Consumer,Washington,Art,0.00%,$6 ,8,$24 
Office Supplies,San Francisco,United States,TT-21220,Thomas Thornton,8/8/2019,CA-2019-168564,94109,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",West,Consumer,California,Binders,20.00%,$2 ,2,$7 
Office Supplies,San Francisco,United States,TT-21220,Thomas Thornton,8/8/2019,CA-2019-168564,94109,OFF-BI-10002557,Presstex Flexible Ring Binders,West,Consumer,California,Binders,20.00%,$3 ,2,$7 
Office Supplies,Redlands,United States,SG-20080,Sandra Glassco,10/31/2019,CA-2019-164882,92374,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,West,Consumer,California,Binders,20.00%,$124 ,3,$398 
Office Supplies,San Francisco,United States,LS-17245,Lynn Smith,10/16/2018,US-2018-109456,94110,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,West,Consumer,California,Binders,20.00%,$5 ,3,$14 
Office Supplies,Seattle,United States,KL-16645,Ken Lonsdale,11/5/2019,CA-2019-131072,98105,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",West,Consumer,Washington,Binders,20.00%,$36 ,3,$98 
Office Supplies,Pueblo,United States,SV-20785,Stewart Visinsky,6/21/2018,US-2018-160780,81001,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",West,Consumer,Colorado,Binders,70.00%,($17),2,$25 
Office Supplies,Phoenix,United States,TB-21280,Toby Braunhardt,6/22/2018,CA-2018-133389,85023,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,West,Consumer,Arizona,Binders,70.00%,($6),3,$8 
Office Supplies,Tempe,United States,EH-13945,Eric Hoffmann,7/10/2019,CA-2019-149384,85281,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,West,Consumer,Arizona,Binders,70.00%,($2),3,$3 
Office Supplies,Pueblo,United States,SV-20785,Stewart Visinsky,6/21/2018,US-2018-160780,81001,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",West,Consumer,Colorado,Binders,70.00%,($8),7,$11 
Office Supplies,South Bend,United States,RK-19300,Ralph Kennedy,7/20/2019,CA-2019-160472,46614,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Central,Consumer,Indiana,Storage,0.00%,$10 ,1,$35 
Office Supplies,Dearborn Heights,United States,RD-19900,Ruben Dartt,4/5/2018,CA-2018-149104,48127,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Central,Consumer,Michigan,Art,0.00%,$7 ,2,$27 
Office Supplies,Noblesville,United States,DL-12925,Daniel Lacy,10/12/2019,CA-2019-134747,46060,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Central,Consumer,Indiana,Binders,0.00%,$6 ,2,$13 
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2018,CA-2018-168368,65203,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Central,Consumer,Missouri,Binders,0.00%,$4 ,2,$10 
Office Supplies,Holland,United States,JH-15820,John Huston,9/3/2019,CA-2019-169537,49423,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Central,Consumer,Michigan,Labels,0.00%,$4 ,2,$8 
Office Supplies,South Bend,United States,RK-19300,Ralph Kennedy,7/20/2019,CA-2019-160472,46614,OFF-PA-10003129,Tops White Computer Printout Paper,Central,Consumer,Indiana,Paper,0.00%,$46 ,2,$98 
Office Supplies,Tulsa,United States,TB-21400,Tom Boeckenhauer,9/7/2018,CA-2018-131002,74133,OFF-PA-10000223,Xerox 2000,Central,Consumer,Oklahoma,Paper,0.00%,$6 ,2,$13 
Office Supplies,Indianapolis,United States,CT-11995,Carol Triggs,9/15/2019,CA-2019-145849,46203,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Central,Consumer,Indiana,Storage,0.00%,$11 ,2,$191 
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2018,CA-2018-168368,65203,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Central,Consumer,Missouri,Storage,0.00%,$3 ,2,$65 
Office Supplies,Dearborn Heights,United States,RD-19900,Ruben Dartt,4/5/2018,CA-2018-149104,48127,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Central,Consumer,Michigan,Art,0.00%,$5 ,3,$14 
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2018,CA-2018-168368,65203,OFF-BI-10004654,VariCap6 Expandable Binder,Central,Consumer,Missouri,Binders,0.00%,$24 ,3,$52 
Office Supplies,Tulsa,United States,TB-21400,Tom Boeckenhauer,9/7/2018,CA-2018-131002,74133,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Central,Consumer,Oklahoma,Binders,0.00%,$20 ,3,$43 
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,2/11/2018,CA-2018-168368,65203,OFF-LA-10004853,Avery 483,Central,Consumer,Missouri,Labels,0.00%,$7 ,3,$15 
Office Supplies,Richmond,United States,RA-19285,Ralph Arnett,8/13/2019,CA-2019-150441,47374,OFF-BI-10003529,Avery Round Ring Poly Binders,Central,Consumer,Indiana,Binders,0.00%,$6 ,4,$11 
